user_id,cohort_year,seasons_active,avg_rank_score,peak_rank_score,peak_rank,avg_session_mins,avg_sessions_per_week,avg_esports_watch_hrs,is_esports_watcher,avg_agent_diversity,avg_cross_platform_hrs,is_cross_platform,account_age_days,pct_seasons_retained,has_purchased,first_spend_year,transaction_count,total_spend,avg_spend_per_txn,max_single_txn,recency_days
U63168,2022,1,2.0,2,Bronze,28.1,2.0,9.06,Yes,1.0,8.2,Yes,5,1.0,Yes,2024.0,5,178.65,35.73,58.98,34.0
U63169,2023,1,1.0,1,Iron,31.3,3.0,3.59,Yes,4.0,0.0,No,60,1.0,No,,0,0.0,0.0,0.0,
U63170,2023,3,5.0,5,Platinum,43.73,6.83,6.3,Yes,3.67,0.06,Yes,901,0.6667,Yes,2021.0,40,4616.1,115.4,223.76,737.0
U63171,2022,4,5.75,6,Diamond,53.82,6.95,7.52,Yes,6.75,0.0,No,1346,0.5,No,,0,0.0,0.0,0.0,
U63172,2021,1,5.0,5,Platinum,45.0,6.1,1.02,Yes,6.0,0.0,No,320,0.0,Yes,2024.0,2,9.13,4.57,5.61,24.0
U63173,2024,2,6.0,6,Diamond,45.5,5.55,3.71,Yes,7.0,9.56,Yes,711,1.0,No,,0,0.0,0.0,0.0,
U63174,2024,2,5.0,5,Platinum,44.8,7.0,6.52,Yes,2.5,0.0,No,617,0.5,Yes,2023.0,8,367.19,45.9,57.32,411.0
U63175,2022,3,5.33,6,Diamond,51.3,7.4,2.15,Yes,5.33,0.0,No,968,1.0,No,,0,0.0,0.0,0.0,
U63176,2023,3,7.0,7,Ascendant,53.6,6.6,2.38,Yes,6.0,1.52,Yes,972,1.0,Yes,2021.0,51,6393.71,125.37,287.27,22.0
U63177,2022,4,2.0,2,Bronze,25.52,4.47,3.0,Yes,7.25,2.36,Yes,1459,0.75,Yes,2024.0,3,20.99,7.0,10.83,260.0
U63178,2022,3,6.0,6,Diamond,48.7,9.33,4.28,Yes,4.67,1.75,Yes,1056,0.6667,Yes,2021.0,8,50.96,6.37,11.58,181.0
U63179,2022,3,3.0,3,Silver,43.63,3.83,6.51,Yes,6.33,6.32,Yes,901,1.0,Yes,2024.0,2,20.09,10.04,12.45,13.0
U63180,2021,5,3.0,4,Gold,39.22,7.18,2.93,Yes,7.2,0.67,Yes,1513,1.0,Yes,2023.0,2,7.13,3.56,3.61,750.0
U63181,2024,2,4.5,5,Platinum,44.35,6.55,8.04,Yes,3.0,4.87,Yes,699,0.5,Yes,2023.0,4,17.99,4.5,7.11,18.0
U63182,2024,2,1.0,1,Iron,38.0,1.6,4.54,Yes,5.0,0.0,No,465,1.0,Yes,2022.0,2,17.33,8.66,8.96,750.0
U63183,2021,3,3.0,4,Gold,33.37,4.6,4.38,Yes,6.33,1.54,Yes,860,1.0,Yes,2021.0,7,52.29,7.47,10.4,58.0
U63184,2024,1,6.0,6,Diamond,49.7,5.2,3.79,Yes,4.0,7.32,Yes,219,0.0,No,,0,0.0,0.0,0.0,
U63185,2023,1,4.0,4,Gold,42.9,3.2,6.58,Yes,7.0,0.0,No,89,0.0,Yes,2023.0,4,33.17,8.29,10.15,163.0
U63186,2021,5,8.2,9,Radiant,59.6,8.96,6.88,Yes,6.2,0.33,Yes,1727,0.8,Yes,2021.0,4,28.5,7.12,9.85,599.0
U63187,2023,3,4.33,5,Platinum,24.97,4.07,2.33,Yes,2.33,1.36,Yes,949,0.6667,Yes,2023.0,10,337.82,33.78,62.94,102.0
U63188,2024,2,6.0,6,Diamond,34.75,7.15,15.1,Yes,6.0,0.18,Yes,391,0.0,No,,0,0.0,0.0,0.0,
U63189,2024,1,3.0,3,Silver,22.8,5.0,3.23,Yes,3.0,0.0,No,89,0.0,No,,0,0.0,0.0,0.0,
U63190,2021,2,1.5,2,Bronze,34.35,4.9,5.04,Yes,5.5,1.46,Yes,678,1.0,Yes,2021.0,7,41.15,5.88,9.31,675.0
U63191,2022,2,5.5,6,Diamond,51.25,6.55,2.31,Yes,3.5,7.78,Yes,499,0.5,No,,0,0.0,0.0,0.0,
U63192,2022,2,2.0,2,Bronze,26.4,6.55,3.18,Yes,4.0,11.25,Yes,689,1.0,No,,0,0.0,0.0,0.0,
U63193,2022,4,2.25,3,Silver,51.0,4.58,3.35,Yes,6.75,0.0,No,1177,0.5,No,,0,0.0,0.0,0.0,
U63194,2021,2,4.0,4,Gold,37.25,5.9,7.36,Yes,5.5,4.36,Yes,431,1.0,No,,0,0.0,0.0,0.0,
U63195,2023,2,3.0,3,Silver,40.4,6.5,4.44,Yes,4.5,0.0,No,666,0.5,No,,0,0.0,0.0,0.0,
U63196,2021,1,1.0,1,Iron,21.1,1.7,1.08,Yes,7.0,0.0,No,20,1.0,No,,0,0.0,0.0,0.0,
U63197,2023,3,5.67,6,Diamond,53.63,5.13,5.38,Yes,6.33,4.04,Yes,1082,0.6667,Yes,2024.0,4,26.29,6.57,10.33,86.0
U63198,2024,2,3.0,3,Silver,47.45,4.65,3.28,Yes,3.5,0.0,No,492,1.0,No,,0,0.0,0.0,0.0,
U63199,2024,1,5.0,5,Platinum,28.9,4.3,4.73,Yes,5.0,0.0,No,188,0.0,No,,0,0.0,0.0,0.0,
U63200,2021,4,7.75,9,Radiant,58.9,5.93,1.64,Yes,5.75,1.46,Yes,1401,0.75,Yes,2021.0,2,12.77,6.38,9.57,1523.0
U63201,2021,5,1.0,1,Iron,23.24,4.08,2.08,Yes,4.8,4.74,Yes,1462,0.8,No,,0,0.0,0.0,0.0,
U63202,2024,2,2.0,2,Bronze,36.55,10.1,10.96,Yes,7.5,7.3,Yes,420,1.0,Yes,2024.0,5,177.8,35.56,69.56,174.0
U63203,2023,3,2.0,2,Bronze,19.57,4.13,11.78,Yes,5.67,1.34,Yes,872,0.3333,No,,0,0.0,0.0,0.0,
U63204,2024,2,4.5,5,Platinum,53.85,5.4,6.48,Yes,5.5,0.0,No,470,0.0,No,,0,0.0,0.0,0.0,
U63205,2024,2,4.5,5,Platinum,50.45,3.75,5.79,Yes,4.0,0.27,Yes,590,0.0,No,,0,0.0,0.0,0.0,
U63206,2023,2,6.0,6,Diamond,46.35,6.85,3.06,Yes,6.5,0.0,No,544,1.0,No,,0,0.0,0.0,0.0,
U63207,2021,1,4.0,4,Gold,32.6,6.5,7.42,Yes,1.0,0.0,No,282,1.0,Yes,2022.0,6,43.99,7.33,12.84,385.0
U63208,2021,2,1.5,2,Bronze,40.55,4.95,4.38,Yes,5.0,0.0,No,459,0.5,No,,0,0.0,0.0,0.0,
U63209,2024,2,1.5,2,Bronze,17.6,3.3,2.31,Yes,4.5,2.2,Yes,474,0.5,No,,0,0.0,0.0,0.0,
U63210,2023,3,6.67,7,Ascendant,58.0,5.63,5.92,Yes,5.67,0.0,No,1054,0.6667,Yes,2024.0,4,22.81,5.7,9.32,102.0
U63211,2021,5,2.0,2,Bronze,33.04,4.84,4.7,Yes,6.2,4.78,Yes,1776,0.2,No,,0,0.0,0.0,0.0,
U63212,2024,2,2.5,3,Silver,44.45,5.8,14.25,Yes,4.0,0.0,No,621,1.0,Yes,2022.0,11,433.91,39.45,67.48,80.0
U63213,2023,3,6.67,7,Ascendant,54.73,7.47,2.56,Yes,5.67,4.01,Yes,818,0.6667,Yes,2023.0,4,21.81,5.45,12.47,40.0
U63214,2022,3,8.0,8,Immortal,60.5,5.73,3.12,Yes,5.67,9.91,Yes,849,1.0,Yes,2024.0,5,108.65,21.73,41.79,96.0
U63215,2022,3,1.0,1,Iron,37.67,2.7,3.89,Yes,3.33,1.49,Yes,1033,0.6667,Yes,2023.0,2,18.11,9.06,10.91,754.0
U63216,2021,1,5.0,5,Platinum,42.1,1.0,0.73,No,3.0,1.75,Yes,352,1.0,No,,0,0.0,0.0,0.0,
U63217,2021,2,4.0,4,Gold,45.3,6.6,13.0,Yes,6.0,14.16,Yes,672,1.0,No,,0,0.0,0.0,0.0,
U63218,2024,1,3.0,3,Silver,43.8,2.8,5.31,Yes,2.0,0.0,No,242,1.0,Yes,2024.0,3,33.35,11.12,13.21,27.0
U63219,2023,3,2.0,2,Bronze,36.77,3.0,3.39,Yes,4.33,0.0,No,1022,0.3333,No,,0,0.0,0.0,0.0,
U63220,2021,4,3.0,3,Silver,37.92,3.18,4.52,Yes,5.75,5.21,Yes,1181,0.25,No,,0,0.0,0.0,0.0,
U63221,2021,3,1.67,2,Bronze,36.13,2.73,2.02,Yes,4.67,0.73,Yes,783,1.0,No,,0,0.0,0.0,0.0,
U63222,2022,2,3.0,3,Silver,35.05,4.0,5.16,Yes,6.0,23.39,Yes,427,1.0,Yes,2021.0,5,33.66,6.73,9.68,815.0
U63223,2021,3,4.67,5,Platinum,44.33,5.07,9.3,Yes,5.0,0.0,No,942,1.0,Yes,2021.0,7,47.83,6.83,12.03,314.0
U63224,2023,3,8.33,9,Radiant,69.37,6.3,5.27,Yes,3.0,3.8,Yes,958,1.0,No,,0,0.0,0.0,0.0,
U63225,2022,1,4.0,4,Gold,38.2,4.7,8.07,Yes,1.0,0.0,No,91,1.0,No,,0,0.0,0.0,0.0,
U63226,2024,1,2.0,2,Bronze,31.1,2.9,0.3,No,5.0,0.0,No,203,1.0,No,,0,0.0,0.0,0.0,
U63227,2022,1,1.0,1,Iron,36.6,7.7,1.99,Yes,4.0,5.77,Yes,43,1.0,No,,0,0.0,0.0,0.0,
U63228,2023,1,6.0,6,Diamond,46.7,11.4,11.96,Yes,2.0,0.0,No,353,0.0,Yes,2022.0,2,85.81,42.9,54.64,1303.0
U63229,2023,3,6.0,6,Diamond,58.77,6.0,3.94,Yes,4.33,0.0,No,1092,1.0,Yes,2022.0,41,5376.31,131.13,285.8,14.0
U63230,2021,2,7.0,7,Ascendant,52.7,6.7,16.64,Yes,3.0,11.92,Yes,547,1.0,No,,0,0.0,0.0,0.0,
U63231,2024,1,3.0,3,Silver,47.6,1.0,2.7,Yes,1.0,0.0,No,94,0.0,Yes,2022.0,12,434.32,36.19,68.87,110.0
U63232,2021,5,5.6,6,Diamond,49.48,7.28,7.51,Yes,7.2,4.87,Yes,1499,0.6,Yes,2023.0,9,360.12,40.01,63.9,18.0
U63233,2024,2,3.0,3,Silver,33.75,5.2,5.0,Yes,6.0,7.62,Yes,448,0.5,No,,0,0.0,0.0,0.0,
U63234,2023,3,4.0,4,Gold,36.97,6.27,6.23,Yes,6.0,7.67,Yes,1018,0.6667,Yes,2023.0,6,38.06,6.34,10.44,21.0
U63235,2021,1,4.0,4,Gold,45.4,3.2,1.58,Yes,5.0,0.0,No,322,1.0,Yes,2021.0,6,36.2,6.03,9.65,942.0
U63236,2021,5,8.2,9,Radiant,66.02,6.04,5.74,Yes,5.0,1.71,Yes,1785,0.8,Yes,2024.0,5,188.28,37.66,62.48,162.0
U63237,2023,3,5.0,5,Platinum,43.33,5.07,4.37,Yes,6.33,0.31,Yes,1027,0.6667,Yes,2023.0,8,356.96,44.62,68.87,48.0
U63238,2023,3,4.0,4,Gold,44.33,7.33,7.24,Yes,4.67,7.07,Yes,1047,1.0,Yes,2024.0,5,170.84,34.17,63.88,7.0
U63239,2024,2,3.0,3,Silver,40.3,3.9,14.56,Yes,6.0,0.0,No,722,0.5,Yes,2023.0,5,44.0,8.8,12.83,55.0
U63240,2022,2,4.0,4,Gold,44.4,3.9,3.04,Yes,3.5,0.42,Yes,449,0.5,No,,0,0.0,0.0,0.0,
U63241,2023,1,5.0,5,Platinum,28.0,5.2,0.69,No,3.0,0.0,No,102,1.0,No,,0,0.0,0.0,0.0,
U63242,2024,2,2.0,2,Bronze,39.6,7.05,3.91,Yes,4.5,7.1,Yes,666,0.0,Yes,2023.0,4,39.11,9.78,13.04,113.0
U63243,2022,2,2.0,2,Bronze,29.2,5.8,3.57,Yes,4.0,0.0,No,380,0.5,No,,0,0.0,0.0,0.0,
U63244,2024,1,2.0,2,Bronze,18.7,8.1,1.69,Yes,1.0,0.0,No,166,1.0,No,,0,0.0,0.0,0.0,
U63245,2021,1,4.0,4,Gold,47.0,7.0,0.5,No,3.0,1.1,Yes,204,1.0,No,,0,0.0,0.0,0.0,
U63246,2021,1,4.0,4,Gold,32.9,8.8,5.23,Yes,3.0,0.0,No,262,1.0,Yes,2024.0,5,243.55,48.71,66.16,59.0
U63247,2024,2,4.0,4,Gold,40.6,2.55,2.44,Yes,5.0,0.0,No,727,0.0,Yes,2021.0,1,6.3,6.3,6.3,1740.0
U63248,2023,1,3.0,3,Silver,34.0,3.6,0.37,No,1.0,0.0,No,311,1.0,Yes,2023.0,3,28.79,9.6,14.55,192.0
U63249,2021,3,3.0,3,Silver,32.23,4.23,5.64,Yes,3.33,0.03,Yes,780,0.6667,No,,0,0.0,0.0,0.0,
U63250,2024,2,6.5,7,Ascendant,60.2,6.3,1.2,Yes,5.0,0.0,No,440,0.5,Yes,2023.0,12,425.54,35.46,70.2,17.0
U63251,2021,1,4.0,4,Gold,42.3,9.4,3.9,Yes,6.0,0.0,No,210,1.0,Yes,2022.0,5,34.53,6.91,10.83,101.0
U63252,2021,1,3.0,3,Silver,47.3,7.4,3.04,Yes,3.0,0.0,No,197,0.0,Yes,2023.0,5,35.88,7.18,14.1,93.0
U63253,2024,2,6.0,6,Diamond,59.4,6.35,9.22,Yes,3.0,2.99,Yes,532,0.5,No,,0,0.0,0.0,0.0,
U63254,2024,2,3.0,3,Silver,33.8,6.5,0.48,No,3.5,0.98,Yes,584,0.5,Yes,2022.0,5,21.12,4.22,9.22,705.0
U63255,2022,4,5.75,7,Ascendant,49.25,7.0,5.38,Yes,4.0,0.39,Yes,1108,1.0,Yes,2021.0,13,442.85,34.07,58.09,410.0
U63256,2022,4,5.75,6,Diamond,53.18,6.38,7.67,Yes,4.75,3.42,Yes,1273,1.0,Yes,2024.0,7,289.05,41.29,66.1,215.0
U63257,2021,4,2.75,4,Gold,39.22,4.9,2.5,Yes,4.25,0.0,No,1400,1.0,Yes,2021.0,15,423.46,28.23,60.02,55.0
U63258,2021,4,5.25,6,Diamond,50.38,7.15,2.51,Yes,6.5,2.16,Yes,1156,1.0,No,,0,0.0,0.0,0.0,
U63259,2022,3,5.0,5,Platinum,53.07,6.1,2.14,Yes,3.67,0.0,No,1047,1.0,Yes,2022.0,6,229.55,38.26,52.78,1010.0
U63260,2022,2,2.0,2,Bronze,29.0,4.85,2.84,Yes,3.0,2.84,Yes,386,0.5,Yes,2023.0,7,363.66,51.95,63.39,100.0
U63261,2023,1,4.0,4,Gold,36.0,4.9,14.35,Yes,3.0,0.0,No,5,1.0,Yes,2022.0,3,23.07,7.69,9.54,829.0
U63262,2023,3,5.0,5,Platinum,43.43,5.37,8.88,Yes,4.0,4.2,Yes,991,0.6667,No,,0,0.0,0.0,0.0,
U63263,2023,1,5.0,5,Platinum,31.8,7.4,0.36,No,3.0,9.95,Yes,179,1.0,No,,0,0.0,0.0,0.0,
U63264,2021,3,5.67,6,Diamond,49.47,6.8,6.23,Yes,3.33,4.41,Yes,855,0.6667,Yes,2022.0,5,27.31,5.46,7.34,382.0
U63265,2021,1,4.0,4,Gold,39.7,6.5,24.76,Yes,1.0,0.0,No,306,1.0,No,,0,0.0,0.0,0.0,
U63266,2022,4,5.0,5,Platinum,44.42,4.93,3.4,Yes,5.5,2.12,Yes,1414,0.0,No,,0,0.0,0.0,0.0,
U63267,2023,3,6.33,7,Ascendant,39.23,7.6,3.15,Yes,4.33,8.8,Yes,1086,1.0,Yes,2024.0,7,204.3,29.19,43.29,108.0
U63268,2022,1,3.0,3,Silver,16.2,5.9,5.48,Yes,5.0,6.23,Yes,310,1.0,Yes,2023.0,5,53.51,10.7,12.89,73.0
U63269,2021,4,4.75,6,Diamond,43.9,4.28,0.73,Yes,4.75,0.74,Yes,1172,0.5,No,,0,0.0,0.0,0.0,
U63270,2022,4,7.0,7,Ascendant,51.12,6.75,3.7,Yes,5.75,0.0,No,1298,0.75,Yes,2024.0,8,281.43,35.18,63.47,91.0
U63271,2022,1,4.0,4,Gold,50.5,8.2,5.77,Yes,6.0,0.0,No,343,1.0,Yes,2021.0,5,25.18,5.04,8.78,767.0
U63272,2021,4,3.0,3,Silver,31.72,5.95,6.12,Yes,4.75,0.54,Yes,1224,1.0,No,,0,0.0,0.0,0.0,
U63273,2022,3,6.0,6,Diamond,43.7,7.87,4.11,Yes,5.67,0.0,No,1027,1.0,Yes,2022.0,12,466.54,38.88,58.27,25.0
U63274,2021,4,3.5,4,Gold,37.0,5.62,7.11,Yes,4.25,5.55,Yes,1417,0.75,No,,0,0.0,0.0,0.0,
U63275,2022,1,5.0,5,Platinum,30.6,5.1,3.18,Yes,2.0,0.0,No,16,0.0,No,,0,0.0,0.0,0.0,
U63276,2024,2,4.0,4,Gold,57.1,7.1,3.66,Yes,4.0,0.0,No,560,1.0,Yes,2022.0,2,19.06,9.53,10.14,753.0
U63277,2022,2,4.0,4,Gold,40.25,5.0,8.84,Yes,4.5,0.0,No,637,1.0,No,,0,0.0,0.0,0.0,
U63278,2021,3,1.67,2,Bronze,28.97,3.53,2.24,Yes,6.0,3.06,Yes,966,0.6667,Yes,2022.0,4,16.03,4.01,7.45,648.0
U63279,2024,2,1.0,1,Iron,30.9,4.6,0.8,Yes,6.0,13.14,Yes,477,1.0,Yes,2022.0,2,19.71,9.86,9.89,793.0
U63280,2023,1,3.0,3,Silver,51.2,3.8,12.16,Yes,2.0,0.0,No,289,0.0,Yes,2021.0,5,23.77,4.75,7.56,643.0
U63281,2022,1,6.0,6,Diamond,58.1,6.7,4.82,Yes,6.0,0.0,No,66,1.0,Yes,2023.0,1,4.85,4.85,4.85,800.0
U63282,2023,2,7.0,7,Ascendant,54.65,5.45,13.72,Yes,4.5,0.0,No,668,0.5,No,,0,0.0,0.0,0.0,
U63283,2021,3,5.0,5,Platinum,33.83,4.63,4.94,Yes,4.67,6.93,Yes,941,0.0,No,,0,0.0,0.0,0.0,
U63284,2024,2,5.0,5,Platinum,44.7,4.1,7.64,Yes,5.0,0.0,No,539,0.5,No,,0,0.0,0.0,0.0,
U63285,2024,2,4.0,4,Gold,42.1,4.15,3.98,Yes,3.5,2.6,Yes,403,0.5,Yes,2021.0,4,23.25,5.81,9.1,1189.0
U63286,2022,1,4.0,4,Gold,44.7,4.9,4.06,Yes,6.0,4.64,Yes,210,0.0,No,,0,0.0,0.0,0.0,
U63287,2024,2,4.0,4,Gold,42.5,5.4,11.14,Yes,5.5,0.2,Yes,567,0.5,Yes,2024.0,2,18.3,9.15,13.43,339.0
U63288,2022,1,5.0,5,Platinum,74.7,4.2,4.18,Yes,3.0,19.04,Yes,257,0.0,No,,0,0.0,0.0,0.0,
U63289,2023,3,2.33,3,Silver,26.17,7.43,3.09,Yes,7.33,0.0,No,1013,0.6667,Yes,2022.0,6,48.81,8.14,13.19,36.0
U63290,2024,2,4.0,4,Gold,40.15,4.9,0.64,Yes,4.0,0.0,No,476,1.0,Yes,2022.0,10,328.65,32.86,61.92,18.0
U63291,2021,4,4.0,4,Gold,41.48,5.62,2.16,Yes,6.25,0.25,Yes,1428,0.75,Yes,2022.0,10,370.5,37.05,65.06,395.0
U63292,2021,5,3.4,4,Gold,45.92,6.4,2.54,Yes,8.0,4.76,Yes,1539,1.0,Yes,2022.0,23,3051.3,132.67,232.23,822.0
U63293,2023,3,4.67,5,Platinum,42.33,6.23,9.23,Yes,3.33,0.0,No,812,1.0,No,,0,0.0,0.0,0.0,
U63294,2021,2,4.0,4,Gold,22.25,3.95,8.22,Yes,3.5,0.0,No,441,0.5,No,,0,0.0,0.0,0.0,
U63295,2024,2,2.0,2,Bronze,33.95,4.5,1.76,Yes,3.0,4.0,Yes,706,1.0,Yes,2022.0,6,55.67,9.28,12.12,56.0
U63296,2021,3,6.0,7,Ascendant,62.3,7.87,2.61,Yes,4.33,0.0,No,757,0.6667,Yes,2024.0,2,15.79,7.9,9.79,36.0
U63297,2024,2,1.0,1,Iron,28.1,4.2,5.01,Yes,5.0,0.0,No,533,0.5,Yes,2023.0,5,49.92,9.98,13.32,31.0
U63298,2024,2,3.0,3,Silver,43.7,4.65,7.37,Yes,4.5,10.49,Yes,498,0.5,Yes,2023.0,7,275.31,39.33,57.82,541.0
U63299,2023,3,6.67,7,Ascendant,57.43,6.07,3.17,Yes,5.33,0.0,No,878,1.0,Yes,2023.0,11,480.72,43.7,66.96,75.0
U63300,2024,2,5.0,5,Platinum,48.75,6.2,2.57,Yes,6.0,0.0,No,713,0.5,Yes,2023.0,6,48.01,8.0,13.89,42.0
U63301,2022,4,6.25,7,Ascendant,48.95,4.3,4.88,Yes,4.5,18.87,Yes,1198,1.0,Yes,2024.0,6,260.09,43.35,63.35,22.0
U63302,2023,3,5.0,5,Platinum,43.3,3.83,5.0,Yes,4.33,5.88,Yes,869,0.3333,No,,0,0.0,0.0,0.0,
U63303,2022,1,6.0,6,Diamond,54.5,6.7,1.7,Yes,1.0,0.0,No,46,0.0,No,,0,0.0,0.0,0.0,
U63304,2022,3,4.0,5,Platinum,44.93,3.47,2.25,Yes,5.67,15.43,Yes,1005,0.6667,No,,0,0.0,0.0,0.0,
U63305,2024,2,4.0,4,Gold,48.55,4.05,5.86,Yes,5.0,0.0,No,387,0.5,Yes,2021.0,3,13.01,4.34,8.06,1105.0
U63306,2024,2,6.0,6,Diamond,59.05,3.85,2.42,Yes,3.0,0.0,No,553,0.5,Yes,2021.0,15,566.51,37.77,59.68,212.0
U63307,2021,3,6.0,6,Diamond,47.87,6.03,2.62,Yes,5.67,1.05,Yes,960,1.0,Yes,2022.0,10,372.14,37.21,49.75,15.0
U63308,2021,5,3.6,5,Platinum,31.8,5.02,1.46,Yes,7.0,0.89,Yes,1585,0.8,Yes,2024.0,3,15.39,5.13,9.14,10.0
U63309,2024,2,5.0,5,Platinum,62.45,5.65,2.37,Yes,7.0,3.03,Yes,540,1.0,Yes,2023.0,7,299.45,42.78,64.59,199.0
U63310,2022,4,1.0,1,Iron,30.9,3.75,1.5,Yes,7.0,4.53,Yes,1435,0.75,Yes,2021.0,4,18.08,4.52,8.2,1307.0
U63311,2021,2,5.0,5,Platinum,38.3,5.1,3.3,Yes,5.5,13.32,Yes,483,1.0,Yes,2022.0,6,175.27,29.21,56.05,819.0
U63312,2022,2,5.0,5,Platinum,42.2,5.65,7.15,Yes,6.5,0.0,No,694,0.5,Yes,2022.0,6,45.62,7.6,10.79,42.0
U63313,2021,4,6.25,7,Ascendant,51.62,7.72,5.2,Yes,6.75,0.0,No,1194,0.25,Yes,2023.0,9,300.78,33.42,64.01,41.0
U63314,2024,2,4.0,4,Gold,30.5,5.35,1.52,Yes,2.0,0.0,No,620,0.5,No,,0,0.0,0.0,0.0,
U63315,2022,4,3.25,4,Gold,45.25,3.82,6.08,Yes,3.75,0.01,Yes,1316,1.0,Yes,2022.0,8,228.11,28.51,57.33,745.0
U63316,2021,4,4.5,6,Diamond,49.08,5.75,2.98,Yes,4.75,0.29,Yes,1396,1.0,Yes,2022.0,8,342.03,42.75,66.08,87.0
U63317,2022,3,4.33,5,Platinum,45.97,5.83,4.86,Yes,4.33,1.05,Yes,1024,0.6667,No,,0,0.0,0.0,0.0,
U63318,2022,2,5.0,5,Platinum,43.5,7.05,2.47,Yes,2.5,6.3,Yes,651,0.5,Yes,2023.0,1,5.64,5.64,5.64,1017.0
U63319,2022,3,4.0,4,Gold,47.43,5.53,4.59,Yes,4.67,5.79,Yes,899,1.0,Yes,2021.0,8,58.01,7.25,11.89,65.0
U63320,2022,4,8.5,9,Radiant,60.4,6.6,4.18,Yes,4.0,0.0,No,1149,1.0,Yes,2023.0,8,232.22,29.03,66.24,86.0
U63321,2023,1,3.0,3,Silver,23.4,1.4,1.28,Yes,4.0,0.0,No,119,1.0,No,,0,0.0,0.0,0.0,
U63322,2021,3,2.67,3,Silver,40.13,3.57,7.45,Yes,7.0,5.29,Yes,1065,0.6667,Yes,2024.0,3,33.84,11.28,13.69,11.0
U63323,2024,2,2.0,2,Bronze,41.35,5.55,9.02,Yes,2.0,3.9,Yes,472,0.5,Yes,2022.0,5,37.79,7.56,11.18,723.0
U63324,2021,2,1.0,1,Iron,41.1,2.6,6.25,Yes,5.5,10.64,Yes,484,0.5,No,,0,0.0,0.0,0.0,
U63325,2021,3,1.0,1,Iron,23.3,4.6,4.69,Yes,6.0,1.89,Yes,811,0.3333,No,,0,0.0,0.0,0.0,
U63326,2022,4,6.0,6,Diamond,49.88,6.28,4.03,Yes,7.5,3.83,Yes,1347,0.5,Yes,2024.0,7,244.99,35.0,64.45,68.0
U63327,2022,4,6.75,7,Ascendant,62.25,5.9,2.41,Yes,6.5,0.52,Yes,1143,0.75,Yes,2022.0,4,34.23,8.56,10.84,560.0
U63328,2023,3,4.0,4,Gold,44.67,4.63,5.82,Yes,4.67,3.82,Yes,793,1.0,Yes,2023.0,8,280.57,35.07,57.21,249.0
U63329,2021,2,5.0,5,Platinum,39.2,4.1,8.27,Yes,6.5,2.62,Yes,650,1.0,Yes,2021.0,10,288.18,28.82,54.65,844.0
U63330,2023,1,6.0,6,Diamond,53.4,6.5,4.17,Yes,2.0,0.0,No,45,0.0,No,,0,0.0,0.0,0.0,
U63331,2024,2,4.5,5,Platinum,50.8,6.4,2.22,Yes,4.5,0.08,Yes,454,0.5,Yes,2021.0,6,37.93,6.32,9.76,776.0
U63332,2022,4,4.5,5,Platinum,43.55,4.22,3.38,Yes,4.75,1.95,Yes,1284,0.75,Yes,2021.0,4,15.87,3.97,4.47,1250.0
U63333,2024,2,4.0,4,Gold,41.0,7.95,3.73,Yes,5.5,2.12,Yes,527,0.5,Yes,2023.0,7,286.56,40.94,68.28,98.0
U63334,2021,2,6.0,6,Diamond,44.05,4.85,4.56,Yes,4.5,1.82,Yes,576,1.0,Yes,2023.0,8,246.35,30.79,56.57,2.0
U63335,2021,5,8.0,8,Immortal,63.88,7.84,8.76,Yes,6.2,4.34,Yes,1674,1.0,Yes,2021.0,28,2926.96,104.53,210.77,739.0
U63336,2024,2,6.0,6,Diamond,59.75,4.75,11.2,Yes,2.5,23.7,Yes,471,1.0,No,,0,0.0,0.0,0.0,
U63337,2024,1,8.0,8,Immortal,56.5,5.2,1.69,Yes,7.0,0.0,No,176,1.0,Yes,2021.0,3,10.01,3.34,4.24,760.0
U63338,2023,3,6.33,7,Ascendant,60.37,4.27,5.35,Yes,5.33,6.97,Yes,1013,0.6667,No,,0,0.0,0.0,0.0,
U63339,2022,1,8.0,8,Immortal,54.6,4.2,0.78,No,3.0,0.0,No,16,1.0,No,,0,0.0,0.0,0.0,
U63340,2024,2,4.5,5,Platinum,36.85,6.05,2.98,Yes,4.0,10.04,Yes,375,1.0,Yes,2023.0,35,4661.08,133.17,264.26,13.0
U63341,2021,4,3.0,3,Silver,39.45,5.62,7.72,Yes,3.5,0.0,No,1206,1.0,Yes,2021.0,16,420.12,26.26,54.85,13.0
U63342,2024,2,6.0,6,Diamond,47.65,6.9,2.55,Yes,2.0,1.11,Yes,630,0.5,No,,0,0.0,0.0,0.0,
U63343,2022,4,5.5,6,Diamond,44.12,5.75,6.15,Yes,5.5,0.0,No,1118,0.75,Yes,2021.0,7,152.94,21.85,48.67,1151.0
U63344,2021,4,6.75,7,Ascendant,51.18,5.43,4.54,Yes,5.75,3.76,Yes,1291,0.75,Yes,2022.0,4,23.88,5.97,8.5,20.0
U63345,2022,2,4.5,5,Platinum,48.15,5.75,2.45,Yes,4.5,0.0,No,370,1.0,No,,0,0.0,0.0,0.0,
U63346,2022,1,3.0,3,Silver,48.8,7.9,17.01,Yes,4.0,0.39,Yes,47,1.0,No,,0,0.0,0.0,0.0,
U63347,2021,3,5.33,6,Diamond,50.87,5.93,4.71,Yes,5.33,11.7,Yes,938,0.6667,No,,0,0.0,0.0,0.0,
