user_id,rank,account_age_days,avg_session_mins,sessions_per_week,esports_watch_hrs,is_esports_watcher,primary_agent,primary_role,agent_diversity,cross_platform_hrs,is_cross_platform,primary_other_platform,retained_30d
U02983,Platinum,648,67.2,5.2,9.85,1,Jett,Duelist,4,16.98,1,Legends of Runeterra,1
U02984,Platinum,908,32.4,9.9,6.56,1,Chamber,Sentinel,3,0.99,1,Legends of Runeterra,1
U02985,Gold,130,41.7,7.8,0.12,0,Gekko,Initiator,1,0.56,1,Wild Rift,1
U02986,Ascendant,909,64.5,15,8.13,1,Gekko,Initiator,6,0,0,None,1
U02987,Iron,859,21.1,7.2,5.55,1,Clove,Controller,1,8.2,1,Legends of Runeterra,1
U02988,Gold,788,23.3,8.5,13.55,1,Viper,Controller,3,6.82,1,Legends of Runeterra,1
U02989,Platinum,192,50.8,11,9.86,1,Neon,Duelist,4,0,0,None,1
U02990,Diamond,531,41.9,9,7.6,1,Jett,Duelist,5,9.15,1,Wild Rift,1
U02991,Bronze,576,18.4,9.5,0.44,0,Clove,Controller,4,0,0,None,1
U02992,Platinum,410,61.8,7,8.77,1,Reyna,Duelist,8,0,0,None,1
U02993,Gold,899,46,4.8,0.09,0,Omen,Controller,4,0,0,None,0
U02994,Silver,934,34.8,5.1,0.53,0,Chamber,Sentinel,5,2.05,1,Legends of Runeterra,1
U02995,Bronze,1031,26.4,6.4,0.66,0,Skye,Initiator,3,1.9,1,League of Legends,1
U02996,Diamond,638,52.1,9.4,0.02,0,Phoenix,Duelist,2,0,0,None,1
U02997,Bronze,336,44.2,8.9,0.05,0,Raze,Duelist,3,0,0,None,1
U02998,Silver,84,44.9,9.2,0.76,0,Jett,Duelist,3,0,0,None,1
U02999,Silver,1012,22.8,7.8,0.29,0,Brimstone,Controller,2,0,0,None,1
U03000,Diamond,362,55.7,5.8,0.26,0,Omen,Controller,2,2.64,1,Legends of Runeterra,1
U03001,Platinum,156,55.3,10.7,4.32,1,KAY/O,Initiator,2,0,0,None,1
U03002,Platinum,734,42.9,4.1,2.41,0,Raze,Duelist,3,0,0,None,1
U03003,Silver,272,53.5,4.3,0.72,0,Neon,Duelist,3,0,0,None,0
U03004,Gold,629,33.8,8.3,9.36,1,Chamber,Sentinel,4,11.24,1,TFT,1
U03005,Gold,532,59.5,10.6,0.12,0,Jett,Duelist,1,5.77,1,TFT,1
U03006,Diamond,633,51.6,10.9,13.41,1,Sova,Initiator,4,0,0,None,1
U03007,Diamond,332,44,8.7,13.65,1,Jett,Duelist,6,0.5,1,Wild Rift,1
U03008,Iron,264,31.2,8.3,0.59,0,Raze,Duelist,1,0,0,None,1
U03009,Platinum,1091,59,5.4,6.43,1,Chamber,Sentinel,6,0,0,None,1
U03010,Iron,168,37.8,5.3,6.24,1,Raze,Duelist,3,0,0,None,0
U03011,Gold,224,51.7,6.6,1.09,0,Omen,Controller,5,0,0,None,1
U03012,Silver,676,53.9,4.9,7.13,1,Sova,Initiator,3,5.77,1,League of Legends,1
U03013,Silver,30,34.7,6.7,4.38,1,Brimstone,Controller,4,0,0,None,1
U03014,Silver,590,42.5,7.2,6.54,1,Cypher,Sentinel,4,5.68,1,League of Legends,1
U03015,Gold,742,41.3,6.8,7.13,1,Phoenix,Duelist,5,5.25,1,Legends of Runeterra,1
U03016,Silver,442,53.2,7,0.63,0,Jett,Duelist,3,0.51,1,Legends of Runeterra,1
U03017,Platinum,567,42.4,1,12.17,1,Raze,Duelist,2,0.96,1,Legends of Runeterra,1
U03018,Silver,458,41.6,9,4.42,1,Fade,Initiator,2,0,0,None,1
U03019,Iron,264,62.5,5.8,9.92,1,Gekko,Initiator,1,8.37,1,Wild Rift,1
U03020,Platinum,378,62.4,7.4,1.56,0,Chamber,Sentinel,2,2.74,1,TFT,1
U03021,Silver,425,28.6,3.6,5.67,1,Jett,Duelist,1,0,0,None,1
U03022,Silver,445,51.8,12.5,8.76,1,Clove,Controller,6,0,0,None,1
U03023,Platinum,945,55.3,13.4,8.8,1,Jett,Duelist,1,24.3,1,Wild Rift,1
U03024,Silver,110,27.8,2.8,11.57,1,Jett,Duelist,2,0,0,None,1
U03025,Iron,65,33.7,6.3,12.36,1,Brimstone,Controller,6,0,0,None,0
U03026,Silver,670,29.6,10.6,1.9,0,Sage,Sentinel,5,0,0,None,1
U03027,Ascendant,911,24.3,8.3,10.26,1,Phoenix,Duelist,3,2.09,1,TFT,1
U03028,Gold,786,42.2,6.4,0.16,0,Yoru,Duelist,4,10.16,1,Wild Rift,1
U03029,Platinum,652,40.9,6.6,0.68,0,Brimstone,Controller,6,0,0,None,1
U03030,Gold,497,30.8,9.1,0.48,0,Clove,Controller,7,3.49,1,TFT,1
U03031,Bronze,385,37.9,15.2,10.49,1,Cypher,Sentinel,3,0,0,None,1
U03032,Silver,738,15.6,10.3,10.12,1,Yoru,Duelist,6,1.56,1,Legends of Runeterra,1
U03033,Platinum,1049,47.5,5.3,0.58,0,Harbor,Controller,3,8.49,1,League of Legends,1
U03034,Bronze,931,38.2,5.5,0.21,0,Iso,Duelist,4,0,0,None,1
U03035,Silver,702,49.1,7,6.57,1,Skye,Initiator,6,3.34,1,Wild Rift,1
U03036,Silver,468,21.8,5.2,0.28,0,Raze,Duelist,5,0,0,None,0
U03037,Silver,560,66.7,4.7,0.82,0,Reyna,Duelist,2,1.75,1,TFT,1
U03038,Immortal,156,77.1,12,7.77,1,Chamber,Sentinel,3,1.09,1,TFT,1
U03039,Iron,234,25.7,5.5,6.12,1,Skye,Initiator,1,0,0,None,1
U03040,Gold,58,61.5,9.3,3.95,1,Jett,Duelist,8,0,0,None,1
U03041,Bronze,474,48.3,12.7,1.39,0,Killjoy,Sentinel,2,0,0,None,1
U03042,Immortal,995,50.7,8.2,10.12,1,Viper,Controller,3,0.5,1,Legends of Runeterra,1
U03043,Bronze,493,30.7,8.2,0.09,0,Sova,Initiator,5,0,0,None,1
U03044,Silver,180,34.6,4.7,1.01,0,KAY/O,Initiator,5,0,0,None,1
U03045,Platinum,269,80.9,9.8,5.64,1,Fade,Initiator,5,0,0,None,1
U03046,Platinum,295,63.3,12.5,4.58,1,Phoenix,Duelist,7,0,0,None,1
U03047,Silver,942,38.6,11.5,5.38,1,Deadlock,Sentinel,5,0,0,None,1
U03048,Silver,526,39.6,7.9,9.18,1,Skye,Initiator,5,0,0,None,1
U03049,Silver,714,51.2,6.2,12.03,1,Sage,Sentinel,2,0,0,None,1
U03050,Silver,187,50.6,8.5,1.01,0,Omen,Controller,2,0,0,None,1
U03051,Bronze,201,26.5,7.6,0.57,0,Viper,Controller,4,10.61,1,League of Legends,1
U03052,Gold,523,47.6,9.6,9.53,1,Jett,Duelist,5,0,0,None,1
U03053,Silver,999,34.4,5.9,1.42,0,Gekko,Initiator,1,0,0,None,1
U03054,Silver,705,42.8,6.6,7.3,1,Astra,Controller,4,10.94,1,League of Legends,1
U03055,Gold,688,43.4,7.5,0.19,0,Reyna,Duelist,2,0,0,None,1
U03056,Ascendant,932,65.2,11.4,12.66,1,Viper,Controller,7,7.35,1,League of Legends,1
U03057,Gold,695,40.8,10.6,9,1,Reyna,Duelist,1,0,0,None,1
U03058,Iron,396,36.4,5.7,0.02,0,Killjoy,Sentinel,1,0,0,None,0
U03059,Iron,579,12.5,3.5,1.1,0,Deadlock,Sentinel,2,2.62,1,TFT,0
U03060,Ascendant,672,56.9,10.5,0.54,0,Brimstone,Controller,5,0,0,None,1
U03061,Silver,284,31.7,10,0.16,0,Jett,Duelist,1,13.67,1,League of Legends,1
U03062,Iron,237,16.8,6.6,6.68,1,Omen,Controller,1,0,0,None,1
U03063,Gold,479,57.5,6.1,0.38,0,Harbor,Controller,7,2,1,League of Legends,1
U03064,Gold,124,43.5,6.8,6.79,1,Chamber,Sentinel,3,0.96,1,TFT,1
U03065,Gold,868,19.1,13.1,0.01,0,Jett,Duelist,2,0,0,None,1
U03066,Silver,507,31.6,8.5,4.36,1,Clove,Controller,4,0,0,None,1
U03067,Iron,712,35.1,10,0.04,0,Reyna,Duelist,2,0,0,None,1
U03068,Ascendant,791,53.4,7,0.83,0,Killjoy,Sentinel,6,0,0,None,1
U03069,Silver,219,35,11.4,0.05,0,Sage,Sentinel,2,0,0,None,1
U03070,Platinum,740,10,11.3,12.08,1,Cypher,Sentinel,5,0,0,None,1
U03071,Platinum,785,40.4,8.3,0.29,0,Brimstone,Controller,5,0,0,None,1
U03072,Gold,865,56.9,10,0.41,0,Gekko,Initiator,2,2.86,1,Legends of Runeterra,1
U03073,Silver,162,57.8,11.7,6.08,1,Cypher,Sentinel,1,0,0,None,1
U03074,Silver,84,33.7,4.5,0.11,0,Skye,Initiator,6,0,0,None,0
U03075,Gold,539,66.6,6.6,5.18,1,Raze,Duelist,9,3.34,1,TFT,1
U03076,Diamond,699,30.6,10.6,12,1,Chamber,Sentinel,6,1.38,1,TFT,1
U03077,Ascendant,439,43.3,9.5,0.15,0,Sova,Initiator,3,0,0,None,1
U03078,Bronze,1016,48.7,8.6,0.08,0,Brimstone,Controller,4,0,0,None,1
U03079,Bronze,763,46.8,9.5,0.01,0,Raze,Duelist,2,0.5,1,League of Legends,1
U03080,Ascendant,288,52.9,10.9,9.2,1,Reyna,Duelist,4,3.34,1,League of Legends,1
U03081,Platinum,328,33.6,7.8,1.78,0,Skye,Initiator,6,12.05,1,TFT,1
U03082,Diamond,590,36.5,8.4,0.61,0,Omen,Controller,2,0,0,None,1
U03083,Bronze,326,29.3,12.1,0.27,0,Sova,Initiator,3,1.13,1,Legends of Runeterra,1
U03084,Gold,391,31.1,8.5,0.07,0,Iso,Duelist,3,0,0,None,1
U03085,Platinum,618,48.6,12.7,8.92,1,Sova,Initiator,4,0,0,None,1
U03086,Platinum,156,45.9,12.9,0.31,0,Killjoy,Sentinel,5,0,0,None,1
U03087,Silver,226,27.1,5.5,0.27,0,Sova,Initiator,2,5.24,1,TFT,1
U03088,Iron,250,30.7,9.2,0.24,0,Sage,Sentinel,3,5.58,1,Wild Rift,1
U03089,Gold,1024,12.2,5,0.34,0,Reyna,Duelist,4,0,0,None,1
U03090,Silver,120,45.1,12.7,0.04,0,Chamber,Sentinel,6,0,0,None,1
U03091,Silver,440,49.6,8.4,0.02,0,Viper,Controller,2,0,0,None,1
U03092,Ascendant,37,42.1,9.8,0.03,0,Sova,Initiator,4,0,0,None,1
U03093,Silver,573,31.6,5.2,9.91,1,Jett,Duelist,3,0,0,None,1
U03094,Diamond,497,53.1,7.2,0.16,0,Killjoy,Sentinel,5,0,0,None,1
U03095,Bronze,349,39.3,8.1,7.49,1,Chamber,Sentinel,3,0,0,None,1
U03096,Platinum,298,56.3,8.9,0.15,0,Deadlock,Sentinel,4,0,0,None,1
U03097,Immortal,90,46.7,8.6,0.1,0,Fade,Initiator,5,38.41,1,TFT,1
U03098,Bronze,826,30.1,10,0.08,0,Jett,Duelist,5,0,0,None,1
U03099,Iron,582,32.4,7,3.24,1,Iso,Duelist,2,0,0,None,1
U03100,Silver,955,28.2,4.8,9.33,1,Iso,Duelist,2,0,0,None,1
U03101,Iron,690,32.1,9.2,0.68,0,Reyna,Duelist,7,11.39,1,League of Legends,1
U03102,Platinum,745,34.4,5.1,1.56,0,Skye,Initiator,1,7.98,1,Wild Rift,1
U03103,Diamond,808,55,3.2,9.28,1,Omen,Controller,8,0,0,None,1
U03104,Silver,223,29.8,8.1,7.14,1,Astra,Controller,4,0,0,None,1
U03105,Silver,511,44,4.7,0.31,0,Jett,Duelist,3,3.54,1,Legends of Runeterra,1
U03106,Silver,884,58.5,8.3,0.07,0,Phoenix,Duelist,4,0,0,None,0
U03107,Platinum,527,52.1,11,1.78,0,Sova,Initiator,3,23.02,1,League of Legends,1
U03108,Iron,241,37.1,10,0.71,0,Sage,Sentinel,2,0,0,None,1
U03109,Gold,694,27.6,9.7,0.94,0,Sage,Sentinel,5,0,0,None,1
U03110,Gold,699,60.7,4.2,0.13,0,Yoru,Duelist,4,2.42,1,Wild Rift,1
U03111,Gold,250,57.4,6,0.26,0,KAY/O,Initiator,4,26.16,1,Wild Rift,1
U03112,Silver,302,39.1,7.8,0.05,0,Fade,Initiator,2,0,0,None,1
U03113,Platinum,308,42.4,8.6,5.22,1,Skye,Initiator,5,2.42,1,League of Legends,1
U03114,Iron,845,25.2,4.2,8.38,1,Phoenix,Duelist,4,18.22,1,TFT,1
U03115,Bronze,305,59.5,6,0.45,0,KAY/O,Initiator,1,0,0,None,0
U03116,Diamond,1034,59.4,11.4,10.28,1,Reyna,Duelist,3,11.68,1,Legends of Runeterra,1
U03117,Platinum,543,37.9,10.1,0.81,0,Viper,Controller,3,0,0,None,1
U03118,Iron,952,48.2,6.1,0.1,0,Sova,Initiator,3,0,0,None,1
U03119,Silver,671,57.1,10.9,6.72,1,Skye,Initiator,3,0,0,None,1
U03120,Bronze,534,37.7,3.4,4.96,1,Omen,Controller,8,0,0,None,0
U03121,Silver,619,36.9,10.3,8.17,1,Killjoy,Sentinel,4,0,0,None,1
U03122,Silver,801,29.1,9.9,0.16,0,Reyna,Duelist,5,0,0,None,1
U03123,Iron,769,43.5,9.2,1.07,0,KAY/O,Initiator,4,0.5,1,TFT,1
U03124,Silver,704,35.9,8.7,10.16,1,Sage,Sentinel,3,0,0,None,1
U03125,Platinum,1043,41.4,6.6,0.22,0,Sova,Initiator,3,6.64,1,Wild Rift,1
U03126,Gold,157,43.9,10,0.44,0,Fade,Initiator,5,10.31,1,Legends of Runeterra,1
U03127,Platinum,532,37.2,7.4,6.8,1,Reyna,Duelist,4,0,0,None,1
U03128,Iron,931,53.3,7.6,0.09,0,Harbor,Controller,3,0,0,None,1
U03129,Ascendant,572,64.6,7.2,0.38,0,Reyna,Duelist,1,0.61,1,League of Legends,1
U03130,Diamond,521,50.9,8,0.51,0,Brimstone,Controller,6,17.63,1,Legends of Runeterra,1
U03131,Platinum,1074,36.8,8.2,0.41,0,Sova,Initiator,2,0,0,None,1
U03132,Diamond,743,40.4,10.2,0.41,0,Sova,Initiator,5,0,0,None,1
U03133,Ascendant,820,42.9,11.1,0.68,0,Omen,Controller,2,0,0,None,1
U03134,Gold,445,29.2,13.3,1.16,0,Omen,Controller,4,3.9,1,Legends of Runeterra,1
U03135,Bronze,177,41.9,7.8,6.69,1,Breach,Initiator,7,6.52,1,TFT,1
U03136,Gold,999,36.3,5.4,0.38,0,Phoenix,Duelist,5,0,0,None,1
U03137,Platinum,58,38.6,11,9.56,1,Gekko,Initiator,5,0,0,None,1
U03138,Platinum,337,37.2,9.6,0.31,0,Yoru,Duelist,2,0,0,None,1
U03139,Gold,191,56,7.6,0.29,0,Reyna,Duelist,8,0,0,None,1
U03140,Iron,898,25.9,5.8,0.73,0,Killjoy,Sentinel,4,0,0,None,1
U03141,Silver,881,56.2,5.9,1.05,0,Viper,Controller,7,9.62,1,TFT,1
U03142,Ascendant,90,49.5,7.4,11.98,1,Reyna,Duelist,2,0.5,1,Legends of Runeterra,1
U03143,Gold,154,29.1,4.5,0.05,0,Raze,Duelist,2,5.64,1,Legends of Runeterra,1
U03144,Gold,867,49.6,11.1,6.65,1,Reyna,Duelist,1,0,0,None,1
U03145,Silver,495,51.6,9.1,0.12,0,Killjoy,Sentinel,1,0,0,None,1
U03146,Silver,272,30.7,8.1,6.51,1,Clove,Controller,3,5.16,1,Wild Rift,1
U03147,Diamond,502,50.8,7.1,5.95,1,Breach,Initiator,1,40.83,1,League of Legends,1
U03148,Platinum,988,50.8,11.9,0.13,0,Killjoy,Sentinel,5,0,0,None,1
U03149,Platinum,562,48.1,4.3,12.36,1,Deadlock,Sentinel,2,4.9,1,League of Legends,1
U03150,Silver,523,35.5,7.4,8.01,1,Chamber,Sentinel,5,0,0,None,1
U03151,Gold,928,54.6,11.1,6.64,1,Deadlock,Sentinel,6,0,0,None,1
U03152,Silver,111,38,1.8,0.12,0,Cypher,Sentinel,7,0,0,None,0
U03153,Platinum,885,39.7,9.1,9.97,1,Neon,Duelist,6,12.29,1,Wild Rift,1
U03154,Silver,908,19.8,5.8,11.76,1,Jett,Duelist,3,9.82,1,League of Legends,1
U03155,Silver,952,19.9,8.2,3.65,1,Killjoy,Sentinel,4,0,0,None,1
U03156,Gold,41,46.6,7.1,0.2,0,Iso,Duelist,4,4.63,1,League of Legends,1
U03157,Ascendant,478,52.1,11.2,10.01,1,Sova,Initiator,7,6.03,1,Wild Rift,1
U03158,Iron,791,45.6,10.7,4.55,1,Jett,Duelist,5,7.72,1,Legends of Runeterra,1
U03159,Diamond,55,63.6,16.5,8.06,1,Astra,Controller,4,51.72,1,TFT,1
U03160,Silver,537,38.1,7.5,0.19,0,Fade,Initiator,2,0,0,None,0
U03161,Silver,91,52.4,10,5.19,1,Raze,Duelist,4,6.9,1,League of Legends,1
U03162,Iron,258,28.3,8,0.05,0,Brimstone,Controller,3,0,0,None,1
U03163,Silver,636,39.2,9,0.77,0,Deadlock,Sentinel,3,0,0,None,1
U03164,Gold,1088,41.9,12.6,11,1,Gekko,Initiator,5,6.81,1,Wild Rift,1
U03165,Iron,920,53.9,4.9,4.52,1,Omen,Controller,4,0,0,None,1
U03166,Gold,790,28.7,7.1,1.79,1,Raze,Duelist,1,2.42,1,TFT,1
U03167,Ascendant,624,53.7,8.9,13.72,1,Raze,Duelist,1,27.84,1,Legends of Runeterra,1
U03168,Bronze,1078,29.6,4.4,0.08,0,KAY/O,Initiator,5,0,0,None,1
U03169,Platinum,1085,43.4,8.6,13.13,1,Cypher,Sentinel,7,0,0,None,1
U03170,Silver,1065,36.9,9.8,0.28,0,Sage,Sentinel,4,0,0,None,1
U03171,Gold,30,44.9,10.7,8.07,1,Brimstone,Controller,4,0,0,None,1
U03172,Silver,162,57.2,7.2,0.13,0,Sova,Initiator,5,0,0,None,1
U03173,Bronze,115,60.8,10.8,0.89,0,Harbor,Controller,5,0,0,None,1
U03174,Bronze,545,45.9,1.2,0.42,0,Phoenix,Duelist,1,0,0,None,0
U03175,Iron,204,23.3,14,0,0,Neon,Duelist,1,0,0,None,1
U03176,Bronze,792,35.9,9.1,0.37,0,Killjoy,Sentinel,5,0.5,1,Wild Rift,1
U03177,Platinum,1074,50.1,7.3,0.19,0,Harbor,Controller,5,0,0,None,1
U03178,Diamond,1026,45.1,10.4,0.03,0,Cypher,Sentinel,5,3.48,1,League of Legends,1
U03179,Platinum,607,43.7,8.1,8.52,1,Omen,Controller,3,0,0,None,1
U03180,Platinum,78,46.1,2.3,11.12,1,Sage,Sentinel,6,7.37,1,League of Legends,1
U03181,Bronze,557,47.3,7.5,0.11,0,Jett,Duelist,3,0,0,None,1
U03182,Silver,174,47.4,10.5,6.06,1,Yoru,Duelist,4,1.06,1,Wild Rift,1
U03183,Silver,791,33.7,10.7,0.1,0,Killjoy,Sentinel,3,0,0,None,1
U03184,Silver,958,48.1,8.6,0.18,0,Fade,Initiator,2,0.5,1,Legends of Runeterra,1
U03185,Gold,823,64.7,11.1,0.06,0,Neon,Duelist,4,3.18,1,Legends of Runeterra,1
U03186,Gold,348,25.8,9.5,13.27,1,Killjoy,Sentinel,3,0,0,None,1
U03187,Silver,727,35.8,8.5,1.2,0,Killjoy,Sentinel,8,0,0,None,1
U03188,Silver,876,34.8,5.7,1.17,0,KAY/O,Initiator,2,0,0,None,1
U03189,Diamond,812,51,8,0.88,0,KAY/O,Initiator,2,20.11,1,Wild Rift,1
U03190,Platinum,71,25.1,7.8,8.95,1,Clove,Controller,6,14.89,1,League of Legends,1
U03191,Silver,558,57.3,8.7,5.46,1,Clove,Controller,7,0,0,None,1
U03192,Diamond,321,50.6,11.4,0.45,0,Cypher,Sentinel,5,0.81,1,Legends of Runeterra,1
U03193,Ascendant,998,56.6,7.6,0.03,0,Brimstone,Controller,4,2.75,1,TFT,1
U03194,Silver,126,43.2,3.6,10.62,1,Raze,Duelist,1,1.9,1,TFT,1
U03195,Silver,103,34.8,12.1,3.1,0,Skye,Initiator,4,0,0,None,1
U03196,Gold,787,52.4,5.3,0.62,0,Breach,Initiator,6,0.83,1,TFT,1
U03197,Ascendant,237,53.1,10.9,0.13,0,Jett,Duelist,5,0,0,None,1
U03198,Diamond,439,25,9.8,7.08,1,Raze,Duelist,6,0,0,None,1
U03199,Bronze,360,36.7,6.4,4.43,1,Raze,Duelist,1,0,0,None,1
U03200,Silver,373,37.7,9.6,0.18,0,Reyna,Duelist,6,0,0,None,1
U03201,Gold,1018,52.4,4.6,0.63,0,Fade,Initiator,5,6.3,1,League of Legends,1
U03202,Gold,800,76.4,13.1,12.51,1,Gekko,Initiator,1,0,0,None,1
U03203,Bronze,103,42.5,15.3,0.08,0,Sova,Initiator,2,0,0,None,1
U03204,Diamond,283,75.4,12.7,6.37,1,Fade,Initiator,2,0,0,None,1
U03205,Platinum,988,38.8,6.2,0.42,0,Skye,Initiator,3,0,0,None,1
U03206,Diamond,849,42.5,2,5.53,1,Reyna,Duelist,8,0,0,None,1
U03207,Diamond,1015,47,10.4,0.33,0,Omen,Controller,4,3.27,1,League of Legends,1
U03208,Platinum,361,52.1,4.7,9.03,1,Viper,Controller,2,0,0,None,1
U03209,Silver,776,33.3,6.6,0.31,0,Cypher,Sentinel,6,0,0,None,1
U03210,Gold,865,24.7,12.8,0.46,0,Iso,Duelist,6,5.9,1,TFT,1
U03211,Bronze,484,38.3,12.3,0.81,0,Harbor,Controller,1,0,0,None,1
U03212,Platinum,342,33.3,13.8,13,1,Omen,Controller,4,0.63,1,TFT,1
U03213,Bronze,1047,51.4,7.7,0.09,0,Gekko,Initiator,6,2.96,1,League of Legends,1
U03214,Platinum,257,54.7,11.3,0.1,0,Sage,Sentinel,1,0,0,None,1
U03215,Bronze,863,28.9,1.4,1.15,0,Brimstone,Controller,3,0,0,None,1
U03216,Bronze,887,43.5,2.9,8.97,1,Sova,Initiator,3,0,0,None,1
U03217,Bronze,847,31.4,6.5,7.56,1,Astra,Controller,1,0,0,None,1
U03218,Iron,1047,34.4,9.5,0.16,0,Chamber,Sentinel,4,0,0,None,1
U03219,Platinum,557,46.5,7.3,0.64,0,Sage,Sentinel,2,0,0,None,1
U03220,Platinum,979,43,11,7.79,1,Deadlock,Sentinel,5,0.5,1,TFT,1
U03221,Gold,456,54,4.7,0.12,0,Reyna,Duelist,3,2.77,1,TFT,1
U03222,Bronze,71,24.6,7.7,6.03,1,Fade,Initiator,3,0,0,None,1
U03223,Iron,494,41.4,8.6,0.36,0,Fade,Initiator,6,0,0,None,1
U03224,Iron,307,38.7,9.3,0.22,0,Breach,Initiator,2,0,0,None,1
U03225,Bronze,865,21.1,6,0.43,0,Raze,Duelist,5,0,0,None,1
U03226,Diamond,48,40.5,9.1,0.2,0,Killjoy,Sentinel,3,15.91,1,Wild Rift,1
U03227,Silver,95,27.9,3.2,0.57,0,Viper,Controller,3,0,0,None,0
U03228,Silver,196,36.6,7.5,0.36,0,Omen,Controller,6,1.73,1,TFT,0
U03229,Bronze,1049,38.6,10.6,0.73,1,Fade,Initiator,6,0,0,None,1
U03230,Bronze,432,26.9,6.6,0.28,0,Breach,Initiator,1,0,0,None,0
U03231,Gold,438,55.6,6,1.05,0,Clove,Controller,5,0,0,None,1
U03232,Gold,141,56.7,10.5,0.24,0,Skye,Initiator,3,0,0,None,1
U03233,Silver,626,55.8,14.7,8.42,1,Omen,Controller,1,0,0,None,1
U03234,Iron,680,10,13.5,0.41,0,Reyna,Duelist,3,0,0,None,1
U03235,Silver,1092,64.4,8.6,0.36,0,KAY/O,Initiator,1,0,0,None,1
U03236,Bronze,134,40,9.7,0.37,0,Reyna,Duelist,5,0.5,1,Legends of Runeterra,1
U03237,Bronze,353,38.6,12.3,0.8,0,Jett,Duelist,3,1.06,1,League of Legends,1
U03238,Ascendant,1021,51.8,10.1,14.02,1,Viper,Controller,3,0,0,None,1
U03239,Gold,458,28.1,9.6,6.33,1,Phoenix,Duelist,3,0,0,None,1
U03240,Gold,664,48.3,7.2,5.29,1,Chamber,Sentinel,7,1.94,1,Wild Rift,1
U03241,Silver,759,60.3,14.9,0.01,0,Omen,Controller,5,0,0,None,1
U03242,Silver,918,42.8,10,1.02,0,Brimstone,Controller,2,0,0,None,1
U03243,Gold,422,30.6,7.4,0.92,0,Raze,Duelist,4,0,0,None,1
U03244,Platinum,233,28.7,6.9,0.03,0,Reyna,Duelist,7,16.84,1,Wild Rift,1
U03245,Platinum,287,43.5,3,0.07,0,Skye,Initiator,4,0,0,None,0
U03246,Bronze,515,29.1,2.7,14.01,1,Sage,Sentinel,2,0,0,None,1
U03247,Gold,475,52.4,6,0.02,0,Jett,Duelist,6,0,0,None,1
U03248,Silver,1053,57.4,10.6,0.26,0,Gekko,Initiator,3,6.6,1,TFT,1
U03249,Diamond,371,55.6,10,1.85,0,Raze,Duelist,8,4.54,1,Legends of Runeterra,1
U03250,Gold,162,43,4.4,4.94,1,Clove,Controller,2,2.85,1,Legends of Runeterra,1
U03251,Gold,472,42.4,5.4,0.12,0,Viper,Controller,1,0,0,None,1
U03252,Bronze,282,38.9,8.2,0.56,0,Reyna,Duelist,7,0,0,None,1
U03253,Gold,294,30.1,13.2,14.62,1,Brimstone,Controller,3,0,0,None,1
U03254,Bronze,122,45.2,4.1,8.49,1,Deadlock,Sentinel,3,0,0,None,1
U03255,Silver,167,28,9.2,0.11,0,Skye,Initiator,4,0.76,1,Legends of Runeterra,1
U03256,Bronze,1031,51.4,6.1,0.38,0,Phoenix,Duelist,3,6.8,1,Legends of Runeterra,1
U03257,Platinum,336,42.6,7.4,0.14,0,Raze,Duelist,4,0,0,None,1
U03258,Bronze,295,48,3.9,6.59,1,Deadlock,Sentinel,3,0,0,None,1
U03259,Silver,675,23.3,9.7,5.27,1,Omen,Controller,4,0,0,None,1
U03260,Diamond,347,59.9,7.5,1.46,0,Sova,Initiator,6,14.83,1,TFT,1
U03261,Bronze,930,54.4,6.3,2.92,1,Neon,Duelist,7,0,0,None,1
U03262,Gold,483,28.6,11.2,1.04,0,Chamber,Sentinel,8,0,0,None,1
U03263,Silver,220,39.6,10.9,5.76,1,Brimstone,Controller,1,0,0,None,1
U03264,Iron,860,39,4.8,1.23,0,Jett,Duelist,1,0.5,1,Wild Rift,1
U03265,Platinum,216,51.6,9.5,0.17,0,Jett,Duelist,6,0,0,None,1
U03266,Iron,848,30.9,9.7,5.46,1,Chamber,Sentinel,5,0,0,None,1
U03267,Gold,1050,37.8,7.6,0.25,0,Viper,Controller,6,2.5,1,TFT,1
U03268,Gold,161,47,10.2,5.52,1,Reyna,Duelist,4,0,0,None,1
U03269,Gold,901,48.2,7.2,0.43,0,Brimstone,Controller,2,0,0,None,1
U03270,Platinum,664,39.5,7.6,0.79,0,Fade,Initiator,5,9.12,1,TFT,1
U03271,Silver,720,31.1,5,4.64,1,Clove,Controller,2,0,0,None,1
U03272,Iron,721,49.5,12.1,0.16,0,Phoenix,Duelist,2,0,0,None,1
U03273,Platinum,1087,48.3,7.1,0.15,0,Breach,Initiator,3,3.58,1,Wild Rift,1
U03274,Gold,611,16.7,5.8,0.14,0,Raze,Duelist,5,3.57,1,TFT,1
U03275,Diamond,200,64.6,5.9,5.74,1,Yoru,Duelist,6,12.25,1,Legends of Runeterra,1
U03276,Diamond,813,42.8,9.3,8.06,1,Raze,Duelist,5,0,0,None,1
U03277,Diamond,210,50.8,5.9,0.19,0,Jett,Duelist,3,0,0,None,1
U03278,Gold,48,48.5,6.1,0.27,0,Jett,Duelist,5,0,0,None,0
U03279,Silver,910,23.2,10.2,0.06,0,Killjoy,Sentinel,3,0,0,None,1
U03280,Platinum,204,43.5,9.9,0.11,0,Killjoy,Sentinel,2,5.92,1,TFT,1
U03281,Silver,83,56.8,3.8,7.62,1,Reyna,Duelist,1,0.5,1,League of Legends,0
